CT_TYPE,CC_CODE,CC_DESC_AR,CC_DESC_EN,COMMODTIY_TYPE,COMMODTIY_CODE,COMM_NAME_AR,COMM_NAME_EN,2023,2024
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,88022000,"طائراتعاديةومركباتجوية,لايتجاوزوزنهافارغة2000كجم(32)","PLANESANDANOTHERAIRVEHICLES(32)MGK0002DEECXETON,",40878725.0,33786103.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,88023000,طائرات عادية، يزيد وزنها فارغة 2000كجم ولايتجاوز 15000كجم,PLANES AND OTHER AIR THEIR WEIGHT (2000 - 15000)kg,,31702074.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,88024000,طائرات عاديه وعربات جويه اخر يتجاوز وزنها  15000كجم,AIRCRAFT OVER 15000 KG,286427.0,
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89011000,سفن طوافه ، ومعديات وسفن مماثله معده لنقل الاشخاص،,"CRUISE SHIPS, FERRY-BOATS AND THE LIKE FOR PERSONS",18726968.0,18484217.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89012000,سفن صهاريج,TANKERS,121905000.0,33750000.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89019000,غيرها من سفن لنقل البضائع وسفن لنقل الاشخاص،والبضائع معا,OTHER VESSELS FOR THE TRANSPORT OF GOODS,2925661104.0,2084555150.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89020000,سفن صيد ؛ سفن مصانع اخر لمعالجه منتجات الصيد او حفظها,FISHING VESSELS; FACTORY SHIPS AND OTHER FOR FISH,110000.0,50000.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89031000,زوارق قابله للنفخ للنزهه اوالتسليه مثل قوارب التجديف،.الخ,"INFLATABLE PLEASURE VESSELS LIKE ROW BOATS, ETC.",764500.0,72815.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89031100,مزودة أو معدة لتزويدها بمحرك، لا يتجاوز وزنها الصافي (باستثناء ال,"Fitted or designed to be fitted with a motor, unladen (net) weigh",60000.0,
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89031200,غير معدة لاستعمالها بمحرك، لا يتجاوز وزنها الصافي 100 كجم,Not designed for use with a motor and unladen (net) weight not ex,,171521.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89031900,زوارق قابلة للنفخ يتجاوز وزنها الصافي 100 كجما,Inflatable boats unladen (net) weight exceeding 100 kg,5274891.0,7714232.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89032100,بطول لا يتجاوز 7.5 م,Of a length not exceeding 7.5 m,26961.0,14857.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89032200,بطول يتجاوز 7.5 م ولكن لا يزيد عن 24م,Of a length exceeding 7.5 m but not exceeding 24 m,19215669.0,50000.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89033100,بطول لا يتجاوز 7.5 م,Of a length not exceeding 7.5 m,25000.0,4028559.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89033200,بطول يتجاوز 7.5 م ولكن لا يزيد عن 24م,Of a length exceeding 7.5 m but not exceeding 24 m,6325849.0,9405590.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89039300,بطول لا يتجاوز 7.5 م,Of a length not exceeding 7.5 m,11200.0,
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89039910,قوارب من فيرجلاس  ذات محركات خارجية غير ثابته,FIBER GLASS BOATS WITH EXTENAL NON SENIGNE ELBATS-,1013280.0,4830241.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89039920,قوارب من فيبر جلاس بدون محركات,FIBER GLASS BOATS WITHOUT ENGINES,608828.0,1183878.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89039930,دراجات مائية (جت سكي),WATER BIKES(JETSKI),1407771.0,231748.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89039990,غيرها من قوارب,OTHERS FROM BOATS,14232099.0,23320235.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89040000,سفن قاطرات وسفن دافعة,TUGS AND PUSHER CRAFT,3451220447.0,4109464217.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89051000,سفن جارفه حافره ( كراكات )ـ,DREDGERS,8118124.0,254611563.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89052000,منصات حفر عائمة أو غاطسة,FLOATING OR SUBMERSIBLE DRILLING PLATFORMS,1580647643.0,4363659408.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89059010,سفن  اطفاء الحرائق,FIRE-FLOATS,,7639814.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89059020,سفن ارشاد ضوئى,LIGHT-VESSELS,468750.0,26250.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89059090,غيرها من احواض، سفن عائمه ومايماثلها,OTHER FLOATING DOCKS AND THE LIKE,6039086842.0,6304643921.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89069010,قوارب وزوارق حربيةمن جميع الأنواع بمافيها قوارب النجاة,WAR BOATS FROM ALL KINDS INCLUDING LIFEBOATS,7647.0,21326766.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89069090,غيرها من سفن,OTHER SHIPS,5418073899.0,12054896941.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89071000,رماث ( طوافات )ـ  قابله للنفخ,INFLATABLE RAFTS,1579458.0,1585603.0
ISI4,30,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,89079000,غيرها من منشاءت عائمه,OTHER FLOATING STRUCTURES,4933164.0,7583177.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94014100,من خشب,Of wood,80815.0,42420.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94014900,مقاعد غير خشبية قابلة للتحويل إلى أسرة، عدا مقاعد التخييم,"Non-wooden seats convertible into beds, excl camping equipment",299462.0,1192325.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94015200,من بوص هندي (بامبوأو خيزران),Of bamboo,,664.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94015300,من أسل هندي (روطان),Of rattan,1635.0,2793.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94015900,غيرها من مقاعد من بوص هندي (بامبو) أو أسل هندي (روطان), Other Seats Of bamboo or rattan,203256.0,62035.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94016100,مقاعد بهياكل خشبيه ، منجده,UPHOLSTERED SEATS WITH WOODEN FRAMES,39638224.0,46514450.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94016900,غيرها من مقاعد بهياكل خشبيه ، غير منجده,"SEATS, NOT UPHOLSTERED, WITH WOODEN FRAMES",7135802.0,6929116.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94018011,مقاعداطفال بهياكل من لدائن اصطناعيه تعلق على الكراسى,BABY SEATS WITH PLASTIC FRAMES,416509.0,65339.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94018012,كراسى أطفال بعجلات صغيره ( مشيات ) بهياكل من لدائن,"BABY WALKERS WITH SMALL WHEELS, WITH PLASTIC FRAMES",13633.0,774.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94018019,غيرها من مقاعد بهياكل من لدائن اصطناعيه,OTHER SEATS WITH PLASTIC FRAMES,3435705.0,1781309.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94018020,مقاعدمن حجاره ، او من خليط الحرير الصخرى او من خزف,"SEATS OF STONES, MIXTURE OF ASBESTOS OR CERAMICS",,1651.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94018090,غيرها من مقاعد غير مذكوره ولاداخله فى اى بند اخر,OTHER SEATS NOT ELSEWHERE INCLUDED,1358130.0,1259389.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94019100,من خشب,Of wood,315719.0,237124.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94019900,أجزاء غير خشبية للمقاعد، عدا أثاث الطب أو مقاعد الحلاقين,"Non-wooden parts for seats, excl med furniture or barbers chairs",569386.0,208180.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94031010,طاولات (مكاتب)ـ  ، من معدن,"OFFICE DESKS, METAL",3361814.0,7719809.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94031020,طاولات ذات عجلات ، من معدن,"TABLES WITH WHEELS, METAL",1751473.0,1133116.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94031030,خزائن كهربائيه ، لحفظ الملفات ، من معدن,"CABINETS, ELECTRICAL, FOR KEEPING FILES, METAL",7943.0,22283.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94031090,غيره من اثاث معدنى من النوع المستخدم فى المكاتب,OTHER METAL OFFICE FURNITURE,3795834.0,3161567.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94032010,خزائن للملابس، ، من معدن,"WARDROBES, METAL",1524724.0,583919.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94032020,علاقات ملابس، ترتكز على الارض، ، من معدن,"CLOTHES STANDS FOR PLACING ON THE FLOOR, METAL",78457.0,200942.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94032030,طاولات الفحص،المجهرى وطاولات(بنوك)ـ المختبرات مجهزه من معدن,"LAB BENCHES FITTED WITH NOZZLES OR WATER TAPS, METAL",24087.0,3130.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94032040,ستائر متحركه ترتكز على الأرض ( برافانات ),PORTABLE PARTITIONS ON FLOOR .,9038.0,9870.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94032050,أثاث مطابخ من ألمنيوم,OTHER METAL FURNITURE ALMONIOM,7401256.0,11213096.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94032090,غيره من اثاث اخر من معدن,OTHER METAL FURNITURE,18081931.0,12959134.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94033010,طاولات (مكاتب)ـ  ، خشبيه,"OFFICE DESKS, WOOD",2347663.0,2643339.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94033020,طاولات ذات عجلات ، خشبيه,"TABLES WITH WHEELS, WOOD",448120.0,1099330.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94033030,خزائن لحفظ الملفات ، كهربائيه ، خشبيه,"CABINETS, ELECTRICAL, FOR KEEPING FILES, WOOD",14410.0,6400.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94033090,غيره من اثاث خشبى من النوع المستخدم فى المكاتب,OTHER WOOD OFFICE FURNITURE,2251906.0,4388757.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94034010,خزائن خشبيه لاوانى وادوات المائده,WOODEN CUPBOARDS FOR POTS AND TABLEWARE,322402.0,855167.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94034020,اطقم سفر طعام ،كامله ، خشبيه,"WOODEN DINING ROOM SETS, COMPLETE",1246090.0,1975779.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94034090,غيره من اثاث خشبى من النوع المستخدم فى المطابخ,OTHER WOOD KITCHEN FURNITURE,1812629.0,837366.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94035010,اطقم غرف النوم، كامله ، من خشب,"WOODEN BEDROOM SETS, COMPLETE",16423593.0,12678887.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94035020,خزائن للملابس، ، من خشب,"WARDROBES, WOOD",1653557.0,2067925.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94035090,غيره من اثاث خشبى من النوع المسـتخدم فى غرف النوم,OTHER WOODEN BEDROOM FURNITURE,16029340.0,18411686.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94036010,طاولات الفحص، المجهرى وطاولات (بنوك)ـ  المختبرات ، من خشب,"LAB BENCHES FITTED WITH NOZZLES AND WATER TAPS, WOOD",2615783.0,129162.0
ISI4,31,صُنع الأثاث,Manufacture of furniture,H,94036020,علاقات للملابس، ترتكز على الارض، ، من خشب,"CLOTHES STANDS FOR PLACING ON THE FLOOR, WOOD",10597.0,72596.0
