CT_TYPE,CC_CODE,CC_DESC_AR,CC_DESC_EN,COMMODTIY_TYPE,COMMODTIY_CODE,COMM_NAME_AR,COMM_NAME_EN,2023,2024,Growth,Share
ISI4,23.0,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,25231000.0,اسمنت كلنكر,CEMENT CLINKERS,882051.0,1206111.0,0.36739372213171345,1.3815332090681018e-06
ISI4,10.0,صُنع المنتجات الغذائية,Manufacture of food products,H,3038960.0,سمك صافي (3),FISH NET   (3),881595.0,24840459.0,27.176724005921088,2.845336709224492e-05
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,29191000.0, ثلاثي فوسفات (2 ، 3-ثاني برموبروبيل)," Tris(2,3-dibromopropyl) phosphate",881469.0,1151554.0,0.3064032881473994,1.3190411935843458e-06
ISI4,1.0,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,6023090.0,غيرهامن ورديات وازاليا,OTHER RHODODENDRONS OR AZALEAS,880366.0,238230.0,-0.7293966373076652,2.728792427863554e-07
ISI4,23.0,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,69149030.0,جرار واوعيه للاستعمالات العامه  فى المختبرات او المخازن,JARS AND CONTAINERS FOR GENERAL LAB OR WAREHOUSE USE,879374.0,1194699.0,0.35857894365764736,1.3684613964555934e-06
ISI4,28.0,صُنع الآلات والمعدات غير المصنّفة في موضع آخر,Manufacture of machinery and equipment n.e.c.,H,84335300.0,الات جنى وحصد الجذور والدرنات,ROOT OR TUBER HARVESTING MACHINES,877734.0,3660711.0,3.170638257148521,4.1931412741454975e-06
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,29141300.0,-4- ميثيل بنتان -2- (اون),4-METHYLPENTAN-2-ONE,875220.0,440889.0,-0.4962535134023445,5.050138793301996e-07
ISI4,10.0,صُنع المنتجات الغذائية,Manufacture of food products,H,11063020.0,دقيق ، وسميد ، ومساحيق لوز,"FLOUR, MEAL AND POWDER OF ALMONDS",872511.0,3489134.0,2.9989570332064583,3.996609343492118e-06
ISI4,10.0,صُنع المنتجات الغذائية,Manufacture of food products,H,18069031.0,منتجات بشكل سائل مركز أو معجون محتوية على كاكاو مضاف إليها سكر أو,"Cocoa powder containing added sugar or other sweetening matter, c",870779.0,614066.0,-0.29480844163674136,7.033785211805655e-07
ISI4,32.0,الصناعات التحويلية الأخرى,Other manufacturing,H,95063100.0,عصى جولف ، كامله,"GOLF CLUBS, COMPLETE",869722.0,2348825.0,1.7006618206737325,2.6904486732890957e-06
ISI4,14.0,صُنع الملبوسات,Manufacture of wearing apparel,H,61153000.0, جوارب نسائية أخر طويلة أو نصفية، مقاس الخيط المفرد منها أقل من 6," Other women's full-length or knee-length hosiery, measuring per ",869370.0,1105598.0,0.2717232018588173,1.266401146228892e-06
ISI4,25.0,صُنع منتجات المعادن المشكَّلة، باستثناء الآلات والمعدات,"Manufacture of fabricated metal products, except machinery and equipment",H,76130090.0,غيرها من أوعية للغاز من ألومنيوم,OTHER ALUMINUM CONTAINERS FOR GAS,867167.0,1205512.0,0.3901728271486346,1.38084708781373e-06
ISI4,21.0,صُنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,Manufacture of basic pharmaceutical products and pharmaceutical preparations,H,30021300.0,المنتجات المناعية غير المخلوطة، غير مهيأة بجرعات معايرة أو بأشكال,"Immunological products, unmixed, not put up in measured doses or ",865220.0,8632789.0,8.977565243521878,9.888380663452875e-06
ISI4,14.0,صُنع الملبوسات,Manufacture of wearing apparel,H,65050060.0,بريهات من مصنرات مسننات لباداومن موادنسجيه اخر,"CHEFS' HATS, NURSES' CAPS, WAITRESSES' CAPS",864447.0,2013271.0,1.328969850089132,2.3060901901680247e-06
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,32041800.0,مواد تلوين كاروتينويدية ومحضرات أساسها هذه المواد,Carotenoid colouring matters and preparations based thereon”,862187.0,1777169.0,1.0612338158659316,2.035648453273662e-06
ISI4,28.0,صُنع الآلات والمعدات غير المصنّفة في موضع آخر,Manufacture of machinery and equipment n.e.c.,H,84194000.0,أجهزة تقطير أو إعادة التقطير,DISTILLING OR RECTIFYING PLANT,861483.0,4283022.0,3.971684873642312,4.905963985213036e-06
ISI4,3.0,صيد الأسماك وتربية المائيات,Fishing and aquaculture,H,3089000.0,لا فقريات مائية، عدا الرخويات والقشريات، غير مذكورة في مكان آخر,Other Aquatic invertebrates (not crustaceans and molluscs) n.e.s.,860539.0,12973.0,-0.9849245647204833,1.485985147406871e-08
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,29222100.0,احماض، امينو هيدروكس، نفافتالين سولفونيك واملاحها,AMINOHYDROXYNAPHTHALENESULPHONIC ACIDS AND SALTS,859290.0,4182320.0,3.867181044816069,4.790615433363682e-06
ISI4,30.0,صُنع معدات النقل الأخرى,Manufacture of other transport equipment,H,84111100.0,محركات توربينيه نفاثه لاتتجاوز قوه دفعها 25 عقده,TURBO-JETS OF A THRUST NOT EXCEEDING 25 KN,859113.0,1325019.0,0.5423104993173191,1.5177357234501694e-06
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,52115200.0,نسج قطنيه تركيبيه مطبوعه،بمافيهاتويل ثلاثى اورباعى الخيط,"PRINTED MANMADE WOVENS, 3 OR 4 THREAD, OVER 200 G/M2",858671.0,387637.0,-0.5485616726313105,4.4401666891648595e-07
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,58012300.0,غيرها من نسج قطيفه باللحمه من قطن,OTHER WEFT PILE FABRICS OF COTTON,855551.0,1104170.0,0.2905951836886404,1.2647654514855814e-06
ISI4,25.0,صُنع منتجات المعادن المشكَّلة، باستثناء الآلات والمعدات,"Manufacture of fabricated metal products, except machinery and equipment",H,74192020.0,خزانات صهاريج خوابي وغيرها من أوعية مماثلة لجميع المواد بإستثاء ا,"Reservoirs, tanks, vats and similar containers for any material (",851866.0,1721023.0,1.020297793314911,1.9713363264823983e-06
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,28051200.0,كالسيوم,CALCIUM,848923.0,557219.0,-0.3436165588634069,6.382634377961222e-07
ISI4,3.0,صيد الأسماك وتربية المائيات,Fishing and aquaculture,H,12122100.0,اعشاب بحريه ، وطحالب اخرى صالحة للاستهلاك البشري ,"SEAWEEDS, AND OTHER ALGAE",848376.0,957754.0,0.12892632511999397,1.097054049849318e-06
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,55131200.0,نسج مقصوره،تويل من بولستربقطن الوزن لايتجاوز170جم/م2,"BLEACHED 3- OR 4-THREAD, COTTON MIXED, UNDER 171 G/M2",845243.0,1061009.0,0.2552709694135296,1.215326921502364e-06
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,55144300.0,نسج مطبوعه اخر من بوليستر،بقطن ،بوزن يتجاوز 170جم/م2,"PRINTED OTHER POLYESTER, COTTON MIXED, OVER 170 G/M2",845169.0,722860.0,-0.14471543561110264,8.279960099086801e-07
ISI4,11.0,صُنع المشروبات,Manufacture of beverages,H,22021021.0,شراب ليمونادة غازي,AERATED LEMONADE DRINK,844657.0,1427090.0,0.6895497225501002,1.634652388817445e-06
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,37019900.0,غيرها من افلام مسطحه,OTHER FLAT FILM,843549.0,1390445.0,0.6483274830507771,1.5926775751839564e-06
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,29037710.0,"كلوروثالث فلورايثان ,",HALOGENATED DERIVATIVES OF ACYCLIC HYDROCARBONS,843491.0,,-1.0,0.0
ISI4,1.0,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,10071000.0,تقاوي حبوب السورغوم للبذار,Grain sorghum seed,840360.0,34.0,-0.9999595411490314,3.894511293596979e-11
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,57023190.0,"غيرها من سجاد من صوف اووبر ناعم, خمليه ، غير جاهزه","OTHER CARPETS OF WOOL, PILE, NOT MADE UP",839707.0,65089.0,-0.9224860576367709,7.45558369379217e-08
ISI4,24.0,صُنع الفلّزات القاعدية,Manufacture of basic metals,H,72092700.0,منتجات من حديدوصلب مسطحة (مجلخة )بسمك 0.5 واقل من 1مم,PROD. OF FLAT. CAST IRON W/ THICKNESS = 0.5MM & . 1MM.,839298.0,109674.0,-0.8693265085821722,1.2562547988645739e-07
ISI4,27.0,صُنع المعدات الكهربائية,Manufacture of electrical equipment,H,84501900.0,غيرها من الات واجهزه غسيل ، تقل سعتها عن 10 كجم,"OTHER WASHING MACHINES, 10 KG OR LESS CAPACITY",838878.0,7766813.0,8.258572760282187,8.896453218751717e-06
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,28111990.0,غيرهامن احماض غيرعضويه,OTHER INORGANIC ACIDS,838833.0,8996997.0,9.725611653332665,1.0305560713222982e-05
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,32159050.0,حبر الاختام,STAMPING INK,838714.0,612461.0,-0.2697618019968666,7.015400827610881e-07
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,56060010.0,خيوط بريم وصفيحات او اشرطه مماثله,GIMPED YARN AND STRIP AND THE LIKE,837319.0,587324.0,-0.29856601844697184,6.727470444119272e-07
ISI4,14.0,صُنع الملبوسات,Manufacture of wearing apparel,H,61021000.0,معاطف للنساء والبنات ومايماثلها من صوف او وبرناعم،مصنره,"FEMALE OVERCOATS AND THE LIKE OF WOOL, KNITTED",833363.0,1266095.0,0.5192599143470492,1.4502415518431374e-06
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,63039220.0,معتمات من النوع المستعمل فى وسائط النقل،من الياف تركيبى,"BLINDS FOR TRANSPORTATION, SYNTHETIC, NOT KNITTED",829798.0,941067.0,0.13409167050294168,1.0779400175092437e-06
ISI4,25.0,صُنع منتجات المعادن المشكَّلة، باستثناء الآلات والمعدات,"Manufacture of fabricated metal products, except machinery and equipment",H,76129010.0,علب للمشروبات الغازية وعصير الفواكه، من ألومنيوم,"CANS FOR AERATING BEVERAGES AND FRUIT JUICES, ALUMINUM",827941.0,4958941.0,4.989485965787417,5.6801916849356175e-06
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,56072120.0,خيوط ربط او حزم من سيزال ، مضفوره,"SISAL BINDER TWINE, PLAITED",827601.0,967197.0,0.16867548492570694,1.1078704822450346e-06
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,58061000.0,شرائط من(قطيفه،خيوط قطيفيه،نسج مزرده من النوع الاسفنجى )ـ,WOVEN PILE FABRICS AND CHENILLE FABRICS,826256.0,758609.0,-0.08187172014484614,8.689445052718561e-07
ISI4,23.0,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68152090.0,غيرها من مصنوعات من خنور ( طحلب الوقود )ـ,OTHER ARTICLES OF PEAT,824896.0,908518.0,0.10137277911397316,1.0406569445400412e-06
ISI4,27.0,صُنع المعدات الكهربائية,Manufacture of electrical equipment,H,84191100.0,مسخنات ماء فورية تعمل بالغاز,INSTANTANEOUS GAS WATER HEATERS,824241.0,827471.0,0.003918756771381186,9.478221043011724e-07
ISI4,24.0,صُنع الفلّزات القاعدية,Manufacture of basic metals,H,71101110.0,سبائك بلاتين,PLATINUM INGOTS,821424.0,474456.0,-0.42239817682463626,5.434630147984848e-07
ISI4,17.0,صُنع الورق ومنتجات الورق,Manufacture of paper and paper products,H,48205000.0,البومات لحفظ النماذج و الصور من ورق وورق مقوى,ALBUMS FOR SAMPLES OR FOR COLLECTIONS,820888.0,879698.0,0.07164192922786056,1.0076452341043164e-06
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,58022000.0,نسج مزرده من النوع الاسفنجى  من مواد نسجيه اخر,TERRY TOWELLING AND SIMILAR FABRICS OF OTHER TEXTILES,820642.0,989767.0,0.2060886476685327,1.1337231645675299e-06
ISI4,32.0,الصناعات التحويلية الأخرى,Other manufacturing,H,71141920.0,اصناف صياغه من بلاتين او زمرته,GOLDSMITHS WARES OF PLATINIUM AND THE PLATINIUM GROUP,820483.0,795984.0,-0.029859241446806333,9.1175549338897e-07
ISI4,16.0,صُنع الخشب ومنتجات الخشب والفلين، باستثناء الأثاث؛ صُنع أصناف من القش ومواد الضفر,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",H,44012100.0,خشب بشكل قدد من فصيله الصنوبريات,CONIFEROUS WOOD CHIPS,815660.0,1003878.0,0.23075546183458795,1.1498865318804553e-06
ISI4,28.0,صُنع الآلات والمعدات غير المصنّفة في موضع آخر,Manufacture of machinery and equipment n.e.c.,H,84869040.0,أجزاء للآلاتالذاتية الحركة لنقل ومناولة وتخزين الرقائق شبه الموصل,"Parts of automated machines for transport, handling and storage o",814391.0,851456.0,0.045512536361526586,9.75295590588503e-07
ISI4,22.0,صُنع منتجات المطاط واللدائن,Manufacture of rubber and plastics products,H,40093190.0,غيرها من انابيب ومواسير ..مقواه بمواد اخر بدون لوازم,OTHER PIPES THAT ARE FORTIFIED WITH FABRIC MATERIALS,812861.0,965628.0,0.1879374210350847,1.1060732798274894e-06
ISI4,20.0,صُنع المواد الكيميائية والمنتجات الكيميائية,Manufacture of chemicals and chemical products,H,32100020.0,الوان سطحيه مائيه محضره مستعمله فى صقل الجلود,PREPARED WATER PIGMENTS FOR FINISHING LEATHER,812625.0,426939.0,-0.4746174434702353,4.890349285814708e-07
ISI4,10.0,صُنع المنتجات الغذائية,Manufacture of food products,H,11061016.0,دقيق فول ( باقلاء)ـ,FLOUR OF KIDNEY BEANS,812157.0,279127.0,-0.6563139885514746,3.1972448642583647e-07
ISI4,28.0,صُنع الآلات والمعدات غير المصنّفة في موضع آخر,Manufacture of machinery and equipment n.e.c.,H,84193500.0,غيرها، للخشب، لعجائن الورق، للورق أو الورق المقوى,"Other, for wood, paper pulp, paper or paperboard",811882.0,1700390.0,1.0943807104973382,1.947702370152755e-06
ISI4,26.0,صُنع الحواسيب والمنتجات الإلكترونية والبصرية,"Manufacture of computer, electronic and optical products",H,85322100.0,مكثفات كهربائيه ثابته ( تنتالوم )ـ,TANTALUM FIXED CAPACITORS,811775.0,1288519.0,0.5872858858673894,1.4759269992689077e-06
ISI4,28.0,صُنع الآلات والمعدات غير المصنّفة في موضع آخر,Manufacture of machinery and equipment n.e.c.,H,84679100.0,اجزاء للمناشير السلسليه,PARTS OF CHAIN SAWS,809490.0,489060.0,-0.3958418263350999,5.60191086248982e-07
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,56089000.0,غيرها من شباك معقوده,OTHER KNOTTED NETTING,805647.0,2716530.0,2.371861373529598,3.1116343424691184e-06
ISI4,14.0,صُنع الملبوسات,Manufacture of wearing apparel,H,61101900.0,غيرها من كنزات بلوفرات جيلية واصناف مماثلةمن صوف,OTHER SWEATERS AND PULLOVERS,805475.0,574466.0,-0.28679847295074334,6.580189190551419e-07
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,52121300.0,نسج اخرمن قطن مصبوغه لايزن المترالمربع اكثرمن 200غرام,"DYED OTHER COTTON WOVENS, UNDER 201 G/M2",804217.0,799911.0,-0.005354276271205409,9.162536539330745e-07
ISI4,27.0,صُنع المعدات الكهربائية,Manufacture of electrical equipment,H,90012000.0,الواح وصفائح من مواد مستقطبه,SHEETS AND PLATES OF POLARISING MATERIAL,803633.0,88071.0,-0.8904089304446183,1.0088044239364104e-07
ISI4,13.0,صُنع المنسوجات,Manufacture of textiles,H,52094100.0,نسج قطنيه ملونه،ساده يزن المترالمربع اكثر من 200 جرام,"PLAIN COLORED COTTON WOVEN FABRICS, OVER 200 G/M2",803266.0,266716.0,-0.667960551050337,3.055083747597094e-07
ISI4,25.0,صُنع منتجات المعادن المشكَّلة، باستثناء الآلات والمعدات,"Manufacture of fabricated metal products, except machinery and equipment",H,79070080.0,رقاع للنباتات والشجيرات من زنك,Labels of zinc for plants and cuttings,800826.0,1430792.0,0.7866452887393766,1.6388928243494732e-06
ISI4,1.0,أنشطة زراعة المحاصيل والإنتاج الحيواني والصيد والخدمات المتصلة,"Crop and animal production, hunting and related service activities",H,7133520.0,لوبيا (فيجيا انجو يكيولاتا )للطعام ,"OTHER BEANS, DRIED",799500.0,2793212.0,2.4936985616010006,3.1994693174737074e-06
ISI4,10.0,صُنع المنتجات الغذائية,Manufacture of food products,H,3044100.0,"شرائح من سمك سلمون المحيط الهادي , طازجة اومبرده ", Other slices of fish Groupers Or Emperors fresh or chilled,797888.0,1584683.0,0.9860970462019732,1.8151664236091595e-06
